kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
10098540,K05764.01,,CANDIDATE,CANDIDATE,,0,0,0,0,286.02266,0.01665,-0.01665,373.7304,0.0398,-0.0398,0.3591,0.1081,-0.359,10.43,1.6,-1.6,1036.0,170.0,-170.0,2.03,0.16,-0.2,180.0,,,0.25,0.08,-0.07,9.8,1.0,q1_q16_tce,4368.0,131.0,-128.0,4.624,0.055,-0.025,0.637,0.049,-0.064,19h58m20.31s,+47d00m02.8s,15.45,
7416016,K05387.01,,CANDIDATE,CANDIDATE,,0,0,0,0,297.78282,0.01445,-0.01445,233.4002,0.0347,-0.0347,0.2697,0.208,-0.2696,18.38,1.6,-1.6,392.4,44.3,-44.3,1.17,0.09,-0.14,167.0,,,0.18,0.06,-0.06,10.8,1.0,q1_q16_tce,4192.0,120.0,-141.0,4.657,0.071,-0.03,0.59,0.049,-0.072,18h41m25.08s,+43d03m24.0s,14.587,
7416646,K05389.01,,CANDIDATE,CANDIDATE,,0,0,0,0,365.739893,0.006529,-0.006529,278.581,0.0132,-0.0132,0.6206,0.2197,-0.3689,1.218,0.47,-0.47,300.7,70.6,-70.6,1.73,0.91,-0.25,241.0,,,0.8,1.28,-0.28,4.7,1.0,q1_q16_tce,5420.0,160.0,-139.0,4.396,0.135,-0.334,0.953,0.501,-0.139,18h42m53.49s,+43d03m55.7s,12.962,
9209981,K05638.01,,CANDIDATE,CANDIDATE,,0,0,0,0,290.02002,0.02026,-0.02026,138.2587,0.0519,-0.0519,0.5367,0.0052,-0.4904,23.87,2.0,-2.0,172.5,24.2,-24.2,1.56,0.81,-0.18,321.0,,,2.51,3.87,-0.83,7.6,1.0,q1_q16_tce,6452.0,153.0,-240.0,4.384,0.068,-0.308,1.148,0.599,-0.135,19h12m02.68s,+45d41m13.8s,14.737,
9220614,K05643.01,,CANDIDATE,CANDIDATE,,0,0,0,0,570.01886,0.01442,-0.01442,375.0523,0.0175,-0.0175,0.1946,0.2543,-0.1942,3.52,0.616,-0.616,428.5,82.9,-82.9,1.62,0.44,-0.12,190.0,,,0.31,0.25,-0.07,6.8,1.0,q1_q16_tce,5496.0,151.0,-143.0,4.579,0.029,-0.172,0.79,0.215,-0.06,19h31m10.46s,+45d41m16.3s,14.441,
7539277,K05398.01,,CANDIDATE,CANDIDATE,,0,0,0,0,551.22396,0.01828,-0.01828,185.7811,0.0233,-0.0233,0.2134,0.2319,-0.2133,5.896,0.812,-0.812,570.7,74.4,-74.4,2.1,0.89,-0.14,206.0,,,0.42,0.54,-0.09,17.2,1.0,q1_q16_tce,5691.0,156.0,-158.0,4.544,0.023,-0.305,0.887,0.373,-0.06,19h40m07.16s,+43d07m45.9s,14.465,
11444772,K05897.01,,CANDIDATE,CANDIDATE,,0,0,0,0,395.94327,0.02707,-0.02707,183.6179,0.0564,-0.0564,0.1116,0.3376,-0.1116,16.09,1.4,-1.4,1506.0,145.0,-145.0,2.53,0.24,-0.2,172.0,,,0.21,0.07,-0.05,14.5,1.0,q1_q16_tce,4596.0,146.0,-134.0,4.63,0.032,-0.05,0.678,0.065,-0.053,19h02m49.30s,+49d20m33.5s,15.921,
11457664,K05902.01,,CANDIDATE,CANDIDATE,,0,0,0,0,150.728285,0.002327,-0.002327,223.0487,0.0114,-0.0114,0.2751,0.3162,-0.275,2.718,0.629,-0.629,213.5,76.1,-76.1,1.27,0.54,-0.1,321.0,,,2.51,3.11,-0.6,5.6,1.0,q1_q16_tce,5778.0,155.0,-156.0,4.544,0.029,-0.299,0.871,0.364,-0.069,19h32m39.14s,+49d23m00.0s,14.396,
11465658,K05903.01,,CANDIDATE,CANDIDATE,,0,0,0,0,253.790434,0.006637,-0.006637,267.5242,0.0214,-0.0214,0.1412,0.3404,-0.1411,3.702,0.962,-0.962,604.0,143.0,-143.0,2.06,0.75,-0.17,253.0,,,0.97,1.09,-0.23,6.4,1.0,q1_q16_tce,5426.0,172.0,-144.0,4.535,0.036,-0.245,0.85,0.311,-0.067,19h46m31.63s,+49d21m47.9s,15.327,
11598638,K05912.01,,CANDIDATE,CANDIDATE,,0,0,0,0,359.854745,0.009453,-0.009453,305.6179,0.0194,-0.0194,0.8071,0.14,-0.5764,3.429,0.64,-0.64,302.4,49.1,-49.1,2.25,1.4,-0.26,302.0,,,1.97,3.71,-0.63,6.1,1.0,q1_q16_tce,6495.0,152.0,-221.0,4.379,0.065,-0.355,1.168,0.726,-0.137,18h58m12.88s,+49d41m04.9s,13.728,
11601972,K05919.01,,CANDIDATE,CANDIDATE,0.185,0,0,0,0,290.196139,0.005628,-0.005628,264.8759,0.0119,-0.0119,0.017,0.432,-0.017,13.698,0.518,-0.518,281.0,20.1,-20.1,2.35,0.77,-0.5,341.0,,,3.2,3.14,-1.51,15.7,1.0,q1_q17_dr25_tce,6238.0,195.0,-239.0,4.224,0.162,-0.198,1.403,0.453,-0.302,19h06m55.79s,+49d40m59.5s,13.511,
11615258,K05922.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,367.07446,0.0195,-0.0195,182.838,0.0414,-0.0414,0.093,0.371,-0.093,5.887,0.989,-0.989,368.3,70.9,-70.9,2.15,0.71,-0.24,287.0,,,1.59,1.55,-0.48,6.6,1.0,q1_q17_dr25_tce,6315.0,168.0,-205.0,4.407,0.067,-0.216,1.116,0.37,-0.123,19h36m37.86s,+49d36m53.9s,14.666,
11616434,K05924.01,,CANDIDATE,CANDIDATE,,0,0,0,0,291.306507,0.005553,-0.005553,362.2906,0.0121,-0.0121,0.3377,0.1493,-0.3377,2.91,0.474,-0.474,1132.0,184.0,-184.0,2.49,0.38,-0.24,219.0,,,0.54,0.27,-0.15,7.1,1.0,q1_q16_tce,5031.0,162.0,-131.0,4.548,0.062,-0.107,0.748,0.113,-0.073,19h38m45.81s,+49d37m37.2s,15.789,
11803074,K05932.01,,CANDIDATE,CANDIDATE,0.902,0,0,0,0,355.86134,0.01729,-0.01729,358.0075,0.0318,-0.0318,0.003,0.433,-0.003,23.39,1.5,-1.5,1220.7,92.6,-92.6,2.79,0.74,-0.25,233.0,,,0.7,0.54,-0.18,15.2,1.0,q1_q17_dr25_tce,5736.0,155.0,-155.0,4.576,0.042,-0.168,0.801,0.212,-0.071,19h01m21.08s,+50d03m58.1s,15.887,
11860294,K05938.01,,CANDIDATE,CANDIDATE,,0,0,0,0,545.205601,0.007326,-0.007326,237.24091,0.00857,-0.00857,0.3515,0.0941,-0.3514,3.296,0.329,-0.329,199.7,27.6,-27.6,1.66,1.0,-0.22,257.0,,,1.03,1.92,-0.36,7.1,1.0,q1_q16_tce,6273.0,168.0,-229.0,4.345,0.094,-0.334,1.155,0.7,-0.149,19h18m36.83s,+50d07m40.8s,12.812,
12007270,K05948.01,,CANDIDATE,CANDIDATE,,0,0,0,0,398.51312,0.0193,-0.0193,165.2177,0.0388,-0.0388,0.5091,0.4959,-0.2889,5.41,1.1,-1.1,249.2,60.4,-60.4,1.23,0.55,-0.08,222.0,,,0.58,0.77,-0.12,5.9,1.0,q1_q16_tce,5776.0,161.0,-140.0,4.596,0.029,-0.287,0.759,0.339,-0.05,19h12m43.81s,+50d29m54.1s,13.843,
12009917,K05949.01,,CANDIDATE,CANDIDATE,,0,0,0,0,559.785594,0.008732,-0.008732,433.1966,0.0146,-0.0146,0.411,0.0489,-0.4108,3.496,0.504,-0.504,274.8,43.5,-43.5,1.88,0.89,-0.24,249.0,,,0.92,1.28,-0.3,7.3,1.0,q1_q16_tce,6201.0,154.0,-188.0,4.352,0.101,-0.29,1.111,0.528,-0.142,19h18m44.52s,+50d24m33.2s,13.295,
12020376,K05950.01,,CANDIDATE,CANDIDATE,,0,0,0,0,109.43946,0.003022,-0.003022,223.4128,0.0236,-0.0236,0.0905,0.3729,-0.0903,3.801,0.84,-0.84,187.1,30.4,-30.4,1.0,0.25,-0.07,314.0,,,2.31,1.78,-0.52,7.3,1.0,q1_q16_tce,5359.0,170.0,-137.0,4.611,0.028,-0.152,0.741,0.186,-0.053,19h41m55.22s,+50d25m16.6s,13.718,
12071775,K05952.01,,CANDIDATE,CANDIDATE,,0,0,0,0,164.507439,0.00452,-0.00452,212.7605,0.0209,-0.0209,0.3819,0.0915,-0.3818,11.428,0.623,-0.623,433.8,45.1,-45.1,2.15,0.77,-0.31,346.0,,,3.39,3.63,-1.19,11.7,1.0,q1_q16_tce,5866.0,169.0,-175.0,4.382,0.114,-0.246,1.02,0.368,-0.146,19h45m38.13s,+50d35m06.6s,15.025,
12168895,K05959.01,,CANDIDATE,CANDIDATE,,0,0,0,0,251.48808,0.03783,-0.03783,192.461,0.139,-0.139,0.8011,0.0146,-0.6006,6.8,2.6,-2.6,305.0,136.0,-136.0,1.74,0.71,-0.14,284.0,,,1.55,1.84,-0.4,6.4,1.0,q1_q16_tce,5979.0,156.0,-175.0,4.52,0.036,-0.294,0.902,0.366,-0.076,19h44m57.97s,+50d46m49.8s,14.495,
12505590,K05972.01,,CANDIDATE,CANDIDATE,,0,0,0,0,449.87203,0.012,-0.012,298.195,0.0157,-0.0157,0.1377,0.3263,-0.1376,6.539,0.517,-0.517,1130.0,135.0,-135.0,2.59,0.75,-0.19,199.0,,,0.37,0.33,-0.09,10.5,1.0,q1_q16_tce,5310.0,172.0,-139.0,4.578,0.029,-0.175,0.786,0.226,-0.059,19h14m30.65s,+51d24m00.5s,15.29,
12506986,K05973.01,,CANDIDATE,CANDIDATE,,0,0,0,0,419.93373,0.04054,-0.04054,391.9313,0.0289,-0.0289,0.4097,0.0296,-0.4095,10.29,1.1,-1.1,285.0,32.8,-32.8,1.82,0.72,-0.17,285.0,,,1.57,1.74,-0.44,12.0,1.0,q1_q16_tce,6686.0,149.0,-203.0,4.425,0.053,-0.273,1.053,0.412,-0.1,19h17m36.58s,+51d26m30.3s,12.71,
10991431,K05851.01,,CANDIDATE,CANDIDATE,,0,0,0,0,322.221973,0.008706,-0.008706,217.0496,0.0206,-0.0206,0.2141,0.2287,-0.2138,7.531,0.747,-0.747,465.6,64.2,-64.2,2.18,0.88,-0.24,277.0,,,1.4,1.68,-0.43,8.9,1.0,q1_q16_tce,6026.0,164.0,-200.0,4.437,0.064,-0.282,1.006,0.408,-0.109,19h53m13.74s,+48d28m56.9s,14.718,
11026582,K05854.01,,CANDIDATE,CANDIDATE,0.982,0,0,0,0,240.57135,0.001307,-0.001307,239.50353,0.00439,-0.00439,0.457,0.401,-0.259,11.164,0.162,-0.162,921.5,29.3,-29.3,2.93,0.89,-0.3,302.0,,,1.96,1.75,-0.57,36.9,1.0,q1_q17_dr25_tce,6146.0,170.0,-192.0,4.497,0.052,-0.208,0.943,0.287,-0.096,19h21m00.20s,+48d33m31.3s,14.466,
12734110,K05978.01,,CANDIDATE,CANDIDATE,,0,0,0,0,364.18129,0.02235,-0.02235,245.1789,0.0306,-0.0306,0.0594,0.4299,-0.0592,6.65,1.1,-1.1,469.5,95.8,-95.8,1.78,0.7,-0.16,209.0,,,0.45,0.59,-0.12,7.0,1.0,q1_q16_tce,4988.0,209.0,-153.0,4.498,0.07,-0.407,0.85,0.334,-0.076,19h14m52.57s,+51d54m51.2s,14.923,
11100170,K05869.01,,CANDIDATE,CANDIDATE,,0,0,0,0,114.406187,0.0015,-0.0015,225.7127,0.00905,-0.00905,0.2729,0.2012,-0.2728,4.92,0.294,-0.294,1306.0,143.0,-143.0,2.42,0.23,-0.23,267.0,,,1.21,0.47,-0.35,11.4,1.0,q1_q16_tce,4641.0,177.0,-160.0,4.589,0.051,-0.037,0.691,0.065,-0.067,19h54m18.06s,+48d40m06.1s,15.746,
11129145,K05870.01,,CANDIDATE,CANDIDATE,,0,0,0,0,132.114,0.002469,-0.002469,238.008,0.0142,-0.0142,0.2502,0.2276,-0.2502,2.514,0.481,-0.481,216.8,39.2,-39.2,0.75,0.05,-0.07,217.0,,,0.52,0.17,-0.14,5.7,1.0,q1_q16_tce,4342.0,135.0,-141.0,4.715,0.06,-0.035,0.523,0.04,-0.048,19h09m52.38s,+48d45m31.2s,13.586,
11145391,K05871.01,,CANDIDATE,CANDIDATE,,0,0,0,0,623.2344,0.01415,-0.01415,274.3089,0.0178,-0.0178,0.0831,0.3252,-0.083,14.448,0.652,-0.652,602.8,46.7,-46.7,2.04,0.9,-0.21,196.0,,,0.35,0.47,-0.1,15.8,1.0,q1_q16_tce,5600.0,180.0,-145.0,4.496,0.071,-0.275,0.839,0.368,-0.089,19h41m54.46s,+48d45m54.3s,14.645,
11152511,K05874.01,,CANDIDATE,CANDIDATE,0.534,0,0,0,0,287.33114,0.01133,-0.01133,360.8412,0.0306,-0.0306,0.529,0.412,-0.314,12.722,0.567,-0.567,406.7,24.4,-24.4,2.07,0.26,-0.25,266.0,,,1.18,0.39,-0.33,19.7,1.0,q1_q17_dr25_tce,5426.0,76.0,-76.0,4.378,0.126,-0.084,1.007,0.124,-0.124,19h52m14.95s,+48d43m29.7s,13.618,
11182213,K05876.01,,CANDIDATE,CANDIDATE,,0,0,0,0,189.456089,0.004565,-0.004565,233.6331,0.0149,-0.0149,0.2906,0.3454,-0.2904,3.077,0.929,-0.929,453.0,175.0,-175.0,2.2,0.79,-0.3,337.0,,,3.04,3.21,-1.03,5.4,1.0,q1_q16_tce,5991.0,166.0,-176.0,4.387,0.104,-0.25,1.026,0.367,-0.14,19h08m53.64s,+48d48m47.7s,15.242,
11183752,K05877.01,,CANDIDATE,CANDIDATE,,0,0,0,0,230.358183,0.004699,-0.004699,233.7677,0.0171,-0.0171,0.4159,0.0643,-0.4157,2.031,0.442,-0.442,1023.0,180.0,-180.0,2.87,1.22,-0.34,289.0,,,1.66,2.17,-0.51,6.2,1.0,q1_q16_tce,5803.0,194.0,-165.0,4.465,0.086,-0.276,0.884,0.375,-0.105,19h12m52.45s,+48d53m12.3s,15.571,
11191364,K05878.01,,CANDIDATE,CANDIDATE,,0,0,0,0,211.54114,0.01594,-0.01594,236.2702,0.0472,-0.0472,0.1723,0.3262,-0.172,5.4,1.6,-1.6,751.0,174.0,-174.0,1.88,0.43,-0.13,251.0,,,0.94,0.71,-0.23,5.3,1.0,q1_q16_tce,5433.0,222.0,-184.0,4.629,0.034,-0.126,0.689,0.155,-0.049,19h29m20.40s,+48d52m21.1s,15.784,
11198419,K05879.01,,CANDIDATE,CANDIDATE,,0,0,0,0,88.523517,0.002337,-0.002337,189.2756,0.0232,-0.0232,0.9117,0.0087,-0.6588,7.22,1.0,-1.0,828.0,104.0,-104.0,1.6,0.17,-0.24,209.0,,,0.45,0.13,-0.15,7.7,1.0,q1_q16_tce,3827.0,56.0,-75.0,4.782,0.06,-0.07,0.462,0.05,-0.07,19h42m18.31s,+48d53m52.3s,15.841,
11348610,K05888.01,,CANDIDATE,CANDIDATE,,0,0,0,0,190.860818,0.004524,-0.004524,256.5195,0.0104,-0.0104,0.4668,0.0488,-0.4668,2.823,0.672,-0.672,512.0,133.0,-133.0,1.84,0.68,-0.14,273.0,,,1.32,1.45,-0.3,6.2,1.0,q1_q16_tce,5463.0,164.0,-142.0,4.578,0.026,-0.24,0.803,0.295,-0.059,19h23m28.51s,+49d06m18.2s,15.491,
11351454,K05889.01,,CANDIDATE,CANDIDATE,,0,0,0,0,374.41813,0.02951,-0.02951,462.0983,0.035,-0.035,0.5723,0.3901,-0.3536,17.9,1.3,-1.3,430.2,54.5,-54.5,2.42,1.37,-0.28,280.0,,,1.44,2.52,-0.47,8.9,1.0,q1_q17_dr24_tce,6195.0,167.0,-243.0,4.407,0.061,-0.331,1.124,0.64,-0.127,19h29m35.82s,+49d10m25.1s,15.429,
11355925,K05890.01,,CANDIDATE,CANDIDATE,,0,0,0,0,263.30198,0.005096,-0.005096,308.8678,0.0126,-0.0126,0.1782,0.3054,-0.1781,2.213,0.541,-0.541,377.6,73.2,-73.2,2.19,0.74,-0.43,308.0,,,2.11,2.09,-0.88,5.6,1.0,q1_q16_tce,5758.0,161.0,-146.0,4.277,0.19,-0.214,1.132,0.378,-0.223,19h38m06.44s,+49d10m30.3s,14.225,
11391512,K05891.01,,CANDIDATE,CANDIDATE,,0,0,0,0,370.31761,0.01194,-0.01194,230.3001,0.0235,-0.0235,0.3565,0.1197,-0.3565,12.588,0.728,-0.728,1885.0,151.0,-151.0,2.98,0.26,-0.27,182.0,,,0.26,0.09,-0.07,15.1,1.0,q1_q16_tce,4665.0,145.0,-125.0,4.584,0.046,-0.034,0.701,0.061,-0.063,19h00m50.04s,+49d12m28.2s,15.988,
11393633,K05893.01,,CANDIDATE,CANDIDATE,,0,0,0,0,405.6296,0.02632,-0.02632,245.7373,0.0557,-0.0557,0.4652,0.0064,-0.4489,11.26,2.1,-2.1,304.3,59.1,-59.1,1.4,0.53,-0.11,216.0,,,0.52,0.58,-0.12,5.8,1.0,q1_q16_tce,5583.0,159.0,-144.0,4.58,0.03,-0.24,0.79,0.299,-0.059,19h06m13.33s,+49d14m25.8s,15.006,
11414368,K05896.01,,CANDIDATE,CANDIDATE,,0,0,0,0,434.28175,0.01843,-0.01843,363.313,0.027,-0.027,0.3094,0.1312,-0.3093,8.14,1.0,-1.0,663.1,93.9,-93.9,1.94,1.08,-0.21,212.0,,,0.48,0.87,-0.14,12.8,1.0,q1_q16_tce,5544.0,196.0,-158.0,4.529,0.087,-0.445,0.75,0.421,-0.079,19h47m51.42s,+49d12m08.4s,14.886,
10055126,K01608.03,Kepler-311 d,CONFIRMED,CANDIDATE,0.96,0,0,0,0,232.040326,0.006902,-0.006902,262.2531,0.0265,-0.0265,0.61,0.341,-0.388,12.235,0.765,-0.765,290.8,21.9,-21.9,2.05,0.33,-0.29,327.0,,,2.71,1.2,-0.88,15.2,3.0,q1_q17_dr25_tce,5903.0,106.0,-117.0,4.3,0.15,-0.1,1.156,0.185,-0.166,18h48m14.71s,+47d05m07.8s,13.797,
3559935,K00492.02,,CANDIDATE,CANDIDATE,,0,0,0,0,265.29617,0.01548,-0.01548,297.8704,0.0236,-0.0236,0.3323,0.1105,-0.3321,4.1,0.923,-0.923,608.0,134.0,-134.0,2.99,1.16,-0.6,302.0,,,1.97,2.29,-0.84,5.9,2.0,q1_q16_tce,5589.0,163.0,-154.0,4.27,0.175,-0.23,1.218,0.472,-0.244,19h40m43.90s,+38d39m15.2s,14.424,
6364582,K03456.02,,CANDIDATE,CANDIDATE,,0,0,0,0,486.12702,0.02185,-0.02185,426.1722,0.0308,-0.0308,0.3621,0.0933,-0.3621,9.495,0.82,-0.82,120.6,15.6,-15.6,1.18,0.44,-0.16,249.0,,,0.91,1.0,-0.3,8.1,2.0,q1_q16_tce,6008.0,156.0,-174.0,4.373,0.103,-0.255,1.062,0.397,-0.141,19h28m00.49s,+41d47m13.1s,12.988,
10718726,K00600.02,,CANDIDATE,CANDIDATE,,0,0,0,0,294.055263,0.007495,-0.007495,421.853,0.0149,-0.0149,0.0617,0.3971,-0.0617,14.32,0.377,-0.377,770.0,39.7,-39.7,2.8,1.29,-0.26,288.0,,,1.64,2.21,-0.47,21.1,2.0,q1_q16_tce,6108.0,152.0,-200.0,4.453,0.049,-0.308,1.011,0.465,-0.095,19h04m59.96s,+48d03m39.4s,14.827,
3645438,K04385.02,Kepler-1600 b,CONFIRMED,CANDIDATE,0.911,0,0,0,0,386.370512,0.008255,-0.008255,452.874,0.0103,-0.0103,0.01,0.441,-0.01,11.007,0.375,-0.375,1336.4,94.4,-94.4,2.96,0.17,-0.19,209.0,,,0.45,0.09,-0.08,13.1,1.0,q1_q17_dr25_tce,5119.0,82.0,-82.0,4.508,0.06,-0.04,0.834,0.047,-0.052,19h25m35.85s,+38d47m15.9s,15.825,
4139254,K06108.01,,CANDIDATE,CANDIDATE,,0,0,0,0,485.92297,0.01167,-0.01167,299.5015,0.015,-0.015,0.4516,0.0439,-0.4516,3.756,0.819,-0.819,122.9,27.1,-27.1,1.07,0.47,-0.16,225.0,,,0.61,0.79,-0.21,5.5,3.0,q1_q16_tce,5551.0,159.0,-131.0,4.386,0.143,-0.273,0.957,0.412,-0.147,19h03m27.05s,+39d12m19.0s,12.12,
9008103,K03283.03,,CANDIDATE,CANDIDATE,,0,0,0,0,87.707513,0.001119,-0.001119,205.7369,0.0106,-0.0106,0.4,0.0522,-0.3999,2.184,0.377,-0.377,578.0,103.0,-103.0,1.72,0.22,-0.13,310.0,,,2.2,0.92,-0.52,7.1,2.0,q1_q16_tce,4944.0,145.0,-136.0,4.614,0.029,-0.076,0.721,0.09,-0.055,19h04m21.38s,+45d22m08.4s,15.322,
4742420,K06120.02,,CANDIDATE,CANDIDATE,,0,0,0,0,205.41415,0.01182,-0.01182,295.6538,0.0333,-0.0333,0.0856,0.3578,-0.0854,10.26,1.4,-1.4,283.8,50.2,-50.2,1.67,0.74,-0.16,323.0,,,2.58,3.36,-0.75,7.9,2.0,q1_q16_tce,6123.0,164.0,-211.0,4.465,0.05,-0.304,0.991,0.435,-0.096,19h21m48.06s,+39d51m43.2s,15.416,
4078157,K01319.02,,CANDIDATE,CANDIDATE,,0,0,0,0,142.685885,0.007164,-0.007164,175.9722,0.038,-0.038,0.1086,0.3769,-0.1085,3.792,0.785,-0.785,1195.0,303.0,-303.0,2.76,1.17,-0.22,319.0,,,2.43,3.22,-0.59,9.3,3.0,q1_q16_tce,5767.0,197.0,-167.0,4.57,0.034,-0.281,0.799,0.339,-0.063,19h45m55.05s,+39d07m39.3s,15.484,
9839821,K02012.02,Kepler-1052 c,CONFIRMED,CANDIDATE,0.877,0,0,0,0,180.921729,0.002826,-0.002826,234.3344,0.0133,-0.0133,0.025,0.42,-0.025,8.99,0.377,-0.377,742.4,50.4,-50.4,2.3,0.54,-0.19,302.0,,,1.96,1.32,-0.49,16.2,2.0,q1_q17_dr25_tce,5818.0,139.0,-157.0,4.554,0.042,-0.168,0.848,0.199,-0.071,19h41m22.25s,+46d36m08.1s,14.876,
11462969,K06239.01,,CANDIDATE,CANDIDATE,,0,0,0,0,406.496216,0.007638,-0.007638,325.9025,0.0174,-0.0174,0.5052,0.0318,-0.4452,3.495,0.607,-0.607,380.2,58.6,-58.6,1.77,0.76,-0.15,236.0,,,0.73,0.93,-0.18,6.9,1.0,q1_q16_tce,5847.0,151.0,-159.0,4.525,0.035,-0.303,0.884,0.383,-0.073,19h42m16.04s,+49d22m40.9s,13.893,
6946708,K06151.01,,CANDIDATE,CANDIDATE,,0,0,0,0,431.78556,0.01936,-0.01936,507.3561,0.0273,-0.0273,0.196,0.2674,-0.1958,9.135,0.862,-0.862,332.6,40.1,-40.1,1.36,0.47,-0.09,211.0,,,0.47,0.48,-0.1,9.4,1.0,q1_q16_tce,5642.0,175.0,-137.0,4.6,0.03,-0.207,0.747,0.258,-0.05,19h24m48.23s,+42d27m00.0s,14.401,
6768394,K02086.04,,CANDIDATE,CANDIDATE,,0,0,0,0,335.56311,0.03882,-0.03882,340.6688,0.0644,-0.0644,0.12,0.33,-0.12,13.06,2.3,-2.3,158.0,26.7,-26.7,1.83,1.01,-0.47,333.0,,,2.9,4.85,-1.49,7.2,4.0,q1_q16_tce,6200.0,160.0,-199.0,4.16,0.218,-0.28,1.448,0.801,-0.37,19h15m50.70s,+42d15m54.0s,13.959,
10545066,K00337.02,,CANDIDATE,CANDIDATE,,0,0,0,0,154.607419,0.004279,-0.004279,250.5204,0.0207,-0.0207,0.0898,0.3465,-0.0897,9.225,0.524,-0.524,279.9,22.9,-22.9,1.56,0.64,-0.13,340.0,,,3.16,3.79,-0.81,13.4,2.0,q1_q16_tce,6017.0,152.0,-176.0,4.508,0.038,-0.297,0.931,0.383,-0.079,19h42m44.35s,+47d44m53.1s,13.936,
5706595,K02183.03,,CANDIDATE,CANDIDATE,0.404,0,0,0,0,150.381954,0.004401,-0.004401,205.2811,0.0196,-0.0196,0.892,0.078,-0.642,4.968,0.476,-0.476,396.1,56.0,-56.0,2.26,0.31,-0.16,325.0,,,2.63,0.94,-0.5,7.8,3.0,q1_q17_dr25_tce,5569.0,75.0,-83.0,4.459,0.059,-0.11,0.954,0.128,-0.069,19h28m41.07s,+40d54m58.7s,15.198,
12885212,K02184.02,,CANDIDATE,CANDIDATE,0.638,0,0,0,0,95.906433,0.001258,-0.001258,226.921,0.0107,-0.0107,0.576,0.009,-0.488,4.08,0.285,-0.285,836.2,80.8,-80.8,2.17,0.07,-0.12,288.0,,,1.63,0.2,-0.29,11.0,2.0,q1_q17_dr25_tce,4620.0,73.0,-82.0,4.564,0.052,-0.014,0.736,0.021,-0.043,19h20m42.00s,+52d13m13.2s,15.504,
3548044,K02194.03,,CANDIDATE,CANDIDATE,0.496,0,0,0,0,445.21685,0.01812,-0.01812,202.847,0.0396,-0.0396,0.0,0.444,0.0,16.37,1.0,-1.0,211.6,20.6,-20.6,1.37,0.18,-0.18,237.0,,,0.74,0.29,-0.22,11.1,3.0,q1_q17_dr25_tce,5670.0,113.0,-102.0,4.387,0.138,-0.092,0.95,0.124,-0.124,19h29m18.35s,+38d39m27.3s,13.865,
9221517,K02281.02,,CANDIDATE,CANDIDATE,,0,0,0,0,455.27405,0.05654,-0.05654,367.95,0.0144,-0.0144,0.2429,0.3335,-0.2428,2.4,1.1,-1.1,366.0,122.0,-122.0,1.54,0.34,-0.11,196.0,,,0.35,0.25,-0.08,4.5,2.0,q1_q16_tce,5178.0,172.0,-136.0,4.556,0.028,-0.149,0.818,0.186,-0.056,19h32m31.46s,+45d39m48.8s,13.829,
11623629,K00365.02,,CANDIDATE,CANDIDATE,,0,0,0,0,117.761,0.002247,-0.002247,175.5599,0.0163,-0.0163,0.2505,0.2007,-0.2504,3.454,0.399,-0.399,53.9,8.2,-8.2,0.62,0.1,-0.03,337.0,,,3.06,1.4,-0.52,7.1,2.0,q1_q16_tce,5564.0,109.0,-104.0,4.522,0.033,-0.127,0.85,0.138,-0.045,19h49m56.86s,+49d37m24.4s,11.195,
5184911,K02719.02,,CANDIDATE,CANDIDATE,0.99,0,0,0,0,106.25976,0.002607,-0.002607,132.2417,0.0216,-0.0216,0.209,0.243,-0.209,6.101,0.849,-0.849,354.0,55.3,-55.3,1.5,0.1,-0.16,303.0,,,1.99,0.53,-0.58,7.7,2.0,q1_q17_dr25_tce,4827.0,129.0,-144.0,4.508,0.084,-0.07,0.823,0.056,-0.086,19h24m44.39s,+40d18m40.4s,15.141,
7767162,K02869.02,,CANDIDATE,CANDIDATE,,0,0,0,0,274.743032,0.008618,-0.008618,300.5018,0.0164,-0.0164,0.4073,0.0684,-0.4073,9.137,0.698,-0.698,309.0,28.4,-28.4,2.16,1.34,-0.32,330.0,,,2.82,5.35,-1.04,12.2,2.0,q1_q16_tce,6277.0,158.0,-206.0,4.306,0.116,-0.33,1.207,0.749,-0.181,19h45m10.45s,+43d24m11.8s,13.749,
